"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"126","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.7,5e-04
"127","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.7,5e-04
"128","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.7,5e-04
"129","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.7,5e-04
"130","ABIE.BAL",0.17,1,1,0.8,5e-04
"131","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.8,5e-04
"132","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.8,5e-04
"133","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.8,5e-04
"134","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.8,5e-04
"135","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.8,5e-04
"136","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.8,5e-04
"137","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.8,5e-04
"138","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.8,5e-04
"139","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.8,5e-04
"140","ABIE.BAL",0.17,1,1,0.9,5e-04
"141","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.9,5e-04
"142","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.9,5e-04
"143","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.9,5e-04
"144","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.9,5e-04
"145","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.9,5e-04
"146","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.9,5e-04
"147","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.9,5e-04
"148","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.9,5e-04
"149","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.9,5e-04
"150","ABIE.BAL",0.17,1,1,1,5e-04
"151","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,1,5e-04
"152","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,1,5e-04
"153","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,1,5e-04
"154","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,1,5e-04
"155","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,1,5e-04
"156","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,1,5e-04
"157","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,1,5e-04
