"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"0296","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.05,0.1
"0297","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.05,0.1
"0298","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.05,0.1
"0299","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.05,0.1
"0300","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.05,0.1
"0301","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.05,0.1
"0302","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.05,0.1
"0303","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.05,0.1
"0304","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.05,0.1
"0305","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.05,0.1
"0306","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.1,0.1
"0307","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.1,0.1
"0308","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.1,0.1
"0309","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.1,0.1
"0310","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.1,0.1
"0311","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.1,0.1
"0312","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.1,0.1
"0313","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.1,0.1
"0314","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.1,0.1
"0315","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.1,0.1
"0316","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.1,0.1
"0317","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.1,0.1
"0318","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.1,0.1
"0319","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.1,0.1
"0320","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.1,0.1
"0321","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.1,0.1
"0322","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.1,0.1
"0323","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.15,0.1
"0324","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.15,0.1
"0325","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.15,0.1
"0326","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.15,0.1
"0327","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.15,0.1
"0328","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.15,0.1
"0329","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.15,0.1
"0330","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.15,0.1
"0331","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.15,0.1
"0332","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.15,0.1
"0333","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.15,0.1
"0334","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.15,0.1
"0335","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.15,0.1
"0336","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.15,0.1
"0337","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.15,0.1
"0338","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.15,0.1
"0339","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.15,0.1
"0340","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.2,0.1
"0341","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.2,0.1
"0342","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.2,0.1
